countries,commodity_name,currency_name,mp_price,population,year,hdi
Afghanistan,Bread - Retail,AFN,17.21375,19542982.0,2000,0.335
Afghanistan,Bread - Retail,AFN,16.522666666666666,19688632.0,2001,0.337
Afghanistan,Bread - Retail,AFN,11.587872340425532,21000256.0,2002,0.362
Afghanistan,Bread - Retail,AFN,13.016666666666666,22645130.0,2003,0.376
Afghanistan,Bread - Retail,AFN,15.622916666666667,23553551.0,2004,0.392
Afghanistan,Bread - Retail,AFN,18.770833333333332,24411191.0,2005,0.4
Afghanistan,Bread - Retail,AFN,20.022916666666667,25442944.0,2006,0.409
Afghanistan,Bread - Retail,AFN,23.931250000000002,25903301.0,2007,0.424
Afghanistan,Bread - Retail,AFN,46.17729166666667,26427199.0,2008,0.43
Afghanistan,Bread - Retail,AFN,40.397708333333334,27385307.0,2009,0.44
Afghanistan,Bread - Retail,AFN,32.23854166666667,28189672.0,2010,0.448
Afghanistan,Bread - Retail,AFN,35.01,29249157.0,2011,0.456
Afghanistan,Bread - Retail,AFN,35.51541666666667,30466479.0,2012,0.466
Afghanistan,Bread - Retail,AFN,35.469375,31541209.0,2013,0.474
Afghanistan,Bread - Retail,AFN,42.840260416666666,32716210.0,2014,0.479
Afghanistan,Bread - Retail,AFN,44.385625,33753499.0,2015,0.478
Afghanistan,Bread - Retail,AFN,44.7025,34636207.0,2016,0.481
Afghanistan,Bread - Retail,AFN,44.453541666666666,35643418.0,2017,0.482
Afghanistan,Bread - Retail,AFN,44.288645833333334,36686784.0,2018,0.483
Afghanistan,Bread - Retail,AFN,44.50692708333333,37769499.0,2019,0.488
Afghanistan,Bread - Retail,AFN,50.88217401315789,38972230.0,2020,0.483
Afghanistan,Oil (cooking) - Retail,AFN,102.24613823529411,38972230.0,2020,0.483
Afghanistan,Pulses - Retail,AFN,92.84295330882352,38972230.0,2020,0.483
Afghanistan,Rice (high quality) - Retail,AFN,87.35355404411766,38972230.0,2020,0.483
Afghanistan,Rice (low quality) - Retail,AFN,27.249532710280373,25903301.0,2007,0.424
Afghanistan,Rice (low quality) - Retail,AFN,40.33639423076923,26427199.0,2008,0.43
Afghanistan,Rice (low quality) - Retail,AFN,34.72033148148148,27385307.0,2009,0.44
Afghanistan,Rice (low quality) - Retail,AFN,31.72601308411215,28189672.0,2010,0.448
Afghanistan,Rice (low quality) - Retail,AFN,32.85533707865169,29249157.0,2011,0.456
Afghanistan,Rice (low quality) - Retail,AFN,38.04635416666667,30466479.0,2012,0.466
Afghanistan,Rice (low quality) - Retail,AFN,46.96,31541209.0,2013,0.474
Afghanistan,Rice (low quality) - Retail,AFN,43.06666666666666,32716210.0,2014,0.479
Afghanistan,Rice (low quality) - Retail,AFN,39.621874999999996,33753499.0,2015,0.478
Afghanistan,Rice (low quality) - Retail,AFN,41.435227272727275,34636207.0,2016,0.481
Afghanistan,Rice (low quality) - Retail,AFN,44.235677083333336,35643418.0,2017,0.482
Afghanistan,Rice (low quality) - Retail,AFN,46.09270833333333,36686784.0,2018,0.483
Afghanistan,Rice (low quality) - Retail,AFN,45.873697916666664,37769499.0,2019,0.488
Afghanistan,Rice (low quality) - Retail,AFN,48.948244407894734,38972230.0,2020,0.483
Afghanistan,Salt - Retail,AFN,12.45526911764706,38972230.0,2020,0.483
Afghanistan,Sugar - Retail,AFN,49.90723125,38972230.0,2020,0.483
Afghanistan,Wheat - Retail,AFN,12.116458333333334,19542982.0,2000,0.335
Afghanistan,Wheat - Retail,AFN,10.286,19688632.0,2001,0.337
Afghanistan,Wheat - Retail,AFN,5.923125,21000256.0,2002,0.362
Afghanistan,Wheat - Retail,AFN,7.089340277777778,22645130.0,2003,0.376
Afghanistan,Wheat - Retail,AFN,9.06158021978022,23553551.0,2004,0.392
Afghanistan,Wheat - Retail,AFN,11.0809375,24411191.0,2005,0.4
Afghanistan,Wheat - Retail,AFN,11.978384375,25442944.0,2006,0.409
Afghanistan,Wheat - Retail,AFN,14.163317757009345,25903301.0,2007,0.424
Afghanistan,Wheat - Retail,AFN,28.158587962962965,26427199.0,2008,0.43
Afghanistan,Wheat - Retail,AFN,18.749808333333334,27385307.0,2009,0.44
Afghanistan,Wheat - Retail,AFN,14.791939252336448,28189672.0,2010,0.448
Afghanistan,Wheat - Retail,AFN,19.572837078651688,29249157.0,2011,0.456
Afghanistan,Wheat - Retail,AFN,19.562620833333334,30466479.0,2012,0.466
Afghanistan,Wheat - Retail,AFN,21.76633152173913,31541209.0,2013,0.474
Afghanistan,Wheat - Retail,AFN,24.2775,32716210.0,2014,0.479
Afghanistan,Wheat - Retail,AFN,23.417708333333334,33753499.0,2015,0.478
Afghanistan,Wheat - Retail,AFN,23.992414772727273,34636207.0,2016,0.481
Afghanistan,Wheat - Retail,AFN,23.530989583333334,35643418.0,2017,0.482
Afghanistan,Wheat - Retail,AFN,23.26609375,36686784.0,2018,0.483
Afghanistan,Wheat - Retail,AFN,24.554427083333334,37769499.0,2019,0.488
Afghanistan,Wheat - Retail,AFN,29.133744407894735,38972230.0,2020,0.483
Afghanistan,Wheat flour (high quality) - Retail,AFN,35.59056507352941,38972230.0,2020,0.483
Afghanistan,Wheat flour (low quality) - Retail,AFN,32.17873786764706,38972230.0,2020,0.483
Afghanistan,Wheat flour - Retail,AFN,14.202916666666667,19542982.0,2000,0.335
Afghanistan,Wheat flour - Retail,AFN,11.76088888888889,19688632.0,2001,0.337
Afghanistan,Wheat flour - Retail,AFN,7.380624999999999,21000256.0,2002,0.362
Afghanistan,Wheat flour - Retail,AFN,9.660416666666666,22645130.0,2003,0.376
Afghanistan,Wheat flour - Retail,AFN,11.891666666666666,23553551.0,2004,0.392
Afghanistan,Wheat flour - Retail,AFN,13.647916666666667,24411191.0,2005,0.4
Afghanistan,Wheat flour - Retail,AFN,13.4,25442944.0,2006,0.409
Afghanistan,Wheat flour - Retail,AFN,15.254166666666668,25903301.0,2007,0.424
Afghanistan,Wheat flour - Retail,AFN,33.29770833333333,26427199.0,2008,0.43
Afghanistan,Wheat flour - Retail,AFN,22.444166666666664,27385307.0,2009,0.44
Afghanistan,Wheat flour - Retail,AFN,19.806250000000002,28189672.0,2010,0.448
Afghanistan,Wheat flour - Retail,AFN,23.70958333333333,29249157.0,2011,0.456
Afghanistan,Wheat flour - Retail,AFN,23.757916666666663,30466479.0,2012,0.466
Afghanistan,Wheat flour - Retail,AFN,27.380625,31541209.0,2013,0.474
Afghanistan,Wheat flour - Retail,AFN,28.276666666666667,32716210.0,2014,0.479
Afghanistan,Wheat flour - Retail,AFN,27.23875,33753499.0,2015,0.478
Afghanistan,Wheat flour - Retail,AFN,27.249583333333334,34636207.0,2016,0.481
Afghanistan,Wheat flour - Retail,AFN,26.612083333333334,35643418.0,2017,0.482
Afghanistan,Wheat flour - Retail,AFN,26.022499999999997,36686784.0,2018,0.483
Afghanistan,Wheat flour - Retail,AFN,28.725416666666664,37769499.0,2019,0.488
Algeria,Apples - Retail,DZD,254.08333333333334,39543154.0,2015,0.74
Algeria,Apples - Retail,DZD,371.02272727272725,40339329.0,2016,0.743
Algeria,Bananas - Retail,DZD,225.61111111111111,39543154.0,2015,0.74
Algeria,Bananas - Retail,DZD,290.0,40339329.0,2016,0.743
Algeria,Beans (white) - Retail,DZD,207.38888888888889,39543154.0,2015,0.74
Algeria,Beans (white) - Retail,DZD,208.29545454545453,40339329.0,2016,0.743
Algeria,Carrots - Retail,DZD,98.05555555555556,39543154.0,2015,0.74
Algeria,Carrots - Retail,DZD,95.36363636363636,40339329.0,2016,0.743
Algeria,Lentils - Retail,DZD,191.40277777777777,39543154.0,2015,0.74
Algeria,Lentils - Retail,DZD,215.0,40339329.0,2016,0.743
Algeria,Meat (beef) - Retail,DZD,1200.0,39543154.0,2015,0.74
Algeria,Meat (camel) - Retail,DZD,614.8148148148148,39543154.0,2015,0.74
Algeria,Meat (camel) - Retail,DZD,669.4594594594595,40339329.0,2016,0.743
Algeria,Meat (chicken) - Retail,DZD,348.1666666666667,39543154.0,2015,0.74
Algeria,Meat (chicken) - Retail,DZD,338.95454545454544,40339329.0,2016,0.743
Algeria,Onions - Retail,DZD,89.69444444444444,39543154.0,2015,0.74
Algeria,Onions - Retail,DZD,81.9090909090909,40339329.0,2016,0.743
Algeria,Oranges - Retail,DZD,220.875,39543154.0,2015,0.74
Algeria,Potatoes - Retail,DZD,78.5,39543154.0,2015,0.74
Algeria,Potatoes - Retail,DZD,68.63636363636364,40339329.0,2016,0.743
Algeria,Rice - Retail,DZD,90.69444444444444,39543154.0,2015,0.74
Algeria,Rice - Retail,DZD,106.25,40339329.0,2016,0.743
Algeria,Sugar - Retail,DZD,95.05555555555556,39543154.0,2015,0.74
Algeria,Sugar - Retail,DZD,97.4090909090909,40339329.0,2016,0.743
Algeria,Tea - Retail,DZD,552.3333333333334,39543154.0,2015,0.74
Algeria,Tea - Retail,DZD,418.57142857142856,40339329.0,2016,0.743
Algeria,Tomatoes - Retail,DZD,97.84722222222223,39543154.0,2015,0.74
Algeria,Tomatoes - Retail,DZD,84.18181818181819,40339329.0,2016,0.743
Cambodia,"Beans (yardlong, green) - Retail",KHR,4072.323529411765,16207746.0,2019,0.598
Cambodia,"Beans (yardlong, green) - Retail",KHR,4285.6918863492065,16396860.0,2020,0.596
Cambodia,"Beans (yardlong, green) - Wholesale",KHR,3516.6323529411766,16207746.0,2019,0.598
Cambodia,"Beans (yardlong, green) - Wholesale",KHR,3633.548006666667,16396860.0,2020,0.596
Cambodia,"Cabbage (chinese, flowering) - Retail",KHR,3254.9666666666667,16207746.0,2019,0.598
Cambodia,"Cabbage (chinese, flowering) - Retail",KHR,3410.0554825242716,16396860.0,2020,0.596
Cambodia,"Cabbage (chinese, flowering) - Wholesale",KHR,2639.4666666666667,16207746.0,2019,0.598
Cambodia,"Cabbage (chinese, flowering) - Wholesale",KHR,2833.8203165048544,16396860.0,2020,0.596
Cambodia,Eggplants - Retail,KHR,2951.8571428571427,16207746.0,2019,0.598
Cambodia,Eggplants - Retail,KHR,2815.6932183946487,16396860.0,2020,0.596
Cambodia,Eggplants - Wholesale,KHR,2443.557142857143,16207746.0,2019,0.598
Cambodia,Eggplants - Wholesale,KHR,2328.2478451505017,16396860.0,2020,0.596
Cambodia,Fish (catfish) - Retail,KHR,8840.763888888889,16207746.0,2019,0.598
Cambodia,Fish (catfish) - Retail,KHR,7937.64021078067,16396860.0,2020,0.596
Cambodia,Fish (catfish) - Wholesale,KHR,8272.694444444445,16207746.0,2019,0.598
Cambodia,Fish (catfish) - Wholesale,KHR,7167.0837669144985,16396860.0,2020,0.596
Cambodia,Fish (snake head) - Retail,KHR,10749.144736842105,16207746.0,2019,0.598
Cambodia,Fish (snake head) - Retail,KHR,9660.068272093024,16396860.0,2020,0.596
Cambodia,Fish (snake head) - Wholesale,KHR,10287.763157894737,16207746.0,2019,0.598
Cambodia,Fish (snake head) - Wholesale,KHR,8714.13252026578,16396860.0,2020,0.596
Cambodia,"Fish (snake head, dry) - Retail",KHR,26264.24521695652,16396860.0,2020,0.596
Cambodia,"Fish (snake head, dry) - Wholesale",KHR,24604.28587,16396860.0,2020,0.596
Cambodia,Fish (striped catfish) - Retail,KHR,7263.451612903225,16207746.0,2019,0.598
Cambodia,Fish (striped catfish) - Retail,KHR,7206.033270300752,16396860.0,2020,0.596
Cambodia,Fish (striped catfish) - Wholesale,KHR,6871.5161290322585,16207746.0,2019,0.598
Cambodia,Fish (striped catfish) - Wholesale,KHR,6425.00482481203,16396860.0,2020,0.596
Cambodia,"Meat (pork, with fat) - Retail",KHR,15133.33333,15210817.0,2014,0.569
Cambodia,"Meat (pork, with fat) - Retail",KHR,14264.529913247863,15417523.0,2015,0.574
Cambodia,"Meat (pork, with fat) - Retail",KHR,13761.65803316062,15624584.0,2016,0.581
Cambodia,"Meat (pork, with fat) - Retail",KHR,11879.464283928572,15830689.0,2017,0.586
Cambodia,"Meat (pork, with fat) - Retail",KHR,13394.42701986755,16025238.0,2018,0.591
Cambodia,"Meat (pork, with fat) - Retail",KHR,15132.156919191919,16207746.0,2019,0.598
Cambodia,"Meat (pork, with fat) - Retail",KHR,20072.3984945679,16396860.0,2020,0.596
Cambodia,"Meat (pork, with fat) - Wholesale",KHR,14101.142857142857,16207746.0,2019,0.598
Cambodia,"Meat (pork, with fat) - Wholesale",KHR,18831.212629490616,16396860.0,2020,0.596
Cambodia,Oil (vegetable) - Retail,KHR,4917.73333,15210817.0,2014,0.569
Cambodia,Oil (vegetable) - Retail,KHR,4660.474363247863,15417523.0,2015,0.574
Cambodia,Oil (vegetable) - Retail,KHR,4528.058584536083,15624584.0,2016,0.581
Cambodia,Oil (vegetable) - Retail,KHR,4556.125753097345,15830689.0,2017,0.586
Cambodia,Oil (vegetable) - Retail,KHR,5949.088117647058,16025238.0,2018,0.591
Cambodia,Prawn - Wholesale,KHR,40288.194658333334,13477779.0,2006,0.51
Cambodia,Prawn - Wholesale,KHR,42554.385733333336,13714791.0,2007,0.521
Cambodia,Prawn - Wholesale,KHR,31424.900075,13943888.0,2008,0.528
Cambodia,Prawn - Wholesale,KHR,30370.291666666668,14155740.0,2009,0.534
Cambodia,Prawn - Wholesale,KHR,24783.332358333337,14363532.0,2010,0.54
Cambodia,Prawn - Wholesale,KHR,25438.041824999997,14573885.0,2011,0.548
Cambodia,Prawn - Wholesale,KHR,33898.542,14786640.0,2012,0.555
Cambodia,Prawn - Wholesale,KHR,40367.22249166667,14999683.0,2013,0.562
Cambodia,Prawn - Wholesale,KHR,56650.0,15210817.0,2014,0.569
Cambodia,Prawn - Wholesale,KHR,53480.5,15417523.0,2015,0.574
Cambodia,Prawn - Wholesale,KHR,51102.666666666664,15624584.0,2016,0.581
Cambodia,Prawn - Wholesale,KHR,67430.5,15830689.0,2017,0.586
Cambodia,Prawn - Wholesale,KHR,70095.33333333333,16025238.0,2018,0.591
Cambodia,Prawn - Wholesale,KHR,66899.25,16207746.0,2019,0.598
Cambodia,Prawn - Wholesale,KHR,68881.91666666667,16396860.0,2020,0.596
Cambodia,"Rice (mixed, low quality) - Retail",KHR,1778.8854779141102,14999683.0,2013,0.562
Cambodia,"Rice (mixed, low quality) - Retail",KHR,1731.2499987068966,15210817.0,2014,0.569
Cambodia,"Rice (mixed, low quality) - Retail",KHR,1725.4976958525347,15417523.0,2015,0.574
Cambodia,"Rice (mixed, low quality) - Retail",KHR,1758.7947282485877,15624584.0,2016,0.581
Cambodia,"Rice (mixed, low quality) - Retail",KHR,1721.0606063636365,15830689.0,2017,0.586
Cambodia,"Rice (mixed, low quality) - Retail",KHR,2016.860465116279,16207746.0,2019,0.598
Cambodia,"Rice (mixed, low quality) - Retail",KHR,2059.5221772357722,16396860.0,2020,0.596
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,679.8611111111111,12787710.0,2003,0.475
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,837.3845192307692,13016371.0,2004,0.488
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,980.4425,13246583.0,2005,0.499
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,887.8931709302325,13477779.0,2006,0.51
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1156.2940225490197,13714791.0,2007,0.521
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1824.209238095238,13943888.0,2008,0.528
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1472.143199074074,14155740.0,2009,0.534
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1684.7870093457943,14363532.0,2010,0.54
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1822.487086407767,14573885.0,2011,0.548
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1792.810202020202,14786640.0,2012,0.555
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1714.2182474226806,14999683.0,2013,0.562
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1641.7324137931034,15210817.0,2014,0.569
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1563.0865289256199,15417523.0,2015,0.574
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1604.9103007518797,15624584.0,2016,0.581
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1657.4886363636363,15830689.0,2017,0.586
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1788.0157205240173,16025238.0,2018,0.591
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1852.0793089430895,16207746.0,2019,0.598
Cambodia,"Rice (mixed, low quality) - Wholesale",KHR,1898.1165782997762,16396860.0,2020,0.596
Cambodia,Salt (iodised) - Retail,KHR,1139.4761904761904,16207746.0,2019,0.598
Cambodia,Salt (iodised) - Retail,KHR,1196.6060606060605,16396860.0,2020,0.596
Cambodia,Salt (iodised) - Wholesale,KHR,963.4880952380952,16207746.0,2019,0.598
Cambodia,Salt (iodised) - Wholesale,KHR,1009.9094653198653,16396860.0,2020,0.596
Cambodia,Snake gourd - Retail,KHR,3124.4666666666667,16207746.0,2019,0.598
Cambodia,Snake gourd - Retail,KHR,2699.4654541818186,16396860.0,2020,0.596
Cambodia,Snake gourd - Wholesale,KHR,2530.0333333333333,16207746.0,2019,0.598
Cambodia,Snake gourd - Wholesale,KHR,2221.130101090909,16396860.0,2020,0.596
Cambodia,Soybeans - Wholesale,KHR,1345.2083333333333,13477779.0,2006,0.51
Cambodia,Soybeans - Wholesale,KHR,1992.703877777778,13714791.0,2007,0.521
Cambodia,Soybeans - Wholesale,KHR,2860.5208444444447,13943888.0,2008,0.528
Cambodia,Soybeans - Wholesale,KHR,2388.7435944444446,14155740.0,2009,0.534
Cambodia,Soybeans - Wholesale,KHR,2517.0380611111113,14363532.0,2010,0.54
Cambodia,Soybeans - Wholesale,KHR,2975.545002777778,14573885.0,2011,0.548
Cambodia,Soybeans - Wholesale,KHR,2941.339425714286,14786640.0,2012,0.555
Cambodia,Soybeans - Wholesale,KHR,3660.203883333333,14999683.0,2013,0.562
Cambodia,Soybeans - Wholesale,KHR,3210.3333333333335,15210817.0,2014,0.569
Cambodia,Soybeans - Wholesale,KHR,2849.222222222222,15417523.0,2015,0.574
Cambodia,Soybeans - Wholesale,KHR,3021.3333333333335,15624584.0,2016,0.581
Cambodia,Soybeans - Wholesale,KHR,3237.5,15830689.0,2017,0.586
Cambodia,Soybeans - Wholesale,KHR,3194.8888888888887,16025238.0,2018,0.591
Cambodia,Soybeans - Wholesale,KHR,3096.25,16207746.0,2019,0.598
Cambodia,Soybeans - Wholesale,KHR,3106.3888888888887,16396860.0,2020,0.596
Cambodia,Water spinach - Retail,KHR,2578.818181818182,16207746.0,2019,0.598
Cambodia,Water spinach - Retail,KHR,2774.654188643533,16396860.0,2020,0.596
Cambodia,Water spinach - Wholesale,KHR,2218.939393939394,16207746.0,2019,0.598
Cambodia,Water spinach - Wholesale,KHR,2310.6543993690852,16396860.0,2020,0.596
Cambodia,Wax gourd - Retail,KHR,2243.7297297297296,16207746.0,2019,0.598
Cambodia,Wax gourd - Retail,KHR,2422.070061111111,16396860.0,2020,0.596
Cambodia,Wax gourd - Wholesale,KHR,1863.054054054054,16207746.0,2019,0.598
Cambodia,Wax gourd - Wholesale,KHR,1997.3730101851854,16396860.0,2020,0.596
Central African Republic,"Beans (green, fresh) - Retail",XAF,1191.7558416666668,4467233.0,2008,0.358
Central African Republic,"Beans (green, fresh) - Retail",XAF,1452.0983333333334,4564540.0,2009,0.364
Central African Republic,"Beans (green, fresh) - Retail",XAF,2126.5450333333333,4660067.0,2010,0.372
Central African Republic,"Beans (green, fresh) - Retail",XAF,1894.5325,4732022.0,2011,0.381
Central African Republic,"Beans (green, fresh) - Retail",XAF,1848.2408166666667,4773306.0,2012,0.388
Central African Republic,"Beans (green, fresh) - Retail",XAF,1798.925,4802428.0,2013,0.368
Central African Republic,"Beans (green, fresh) - Retail",XAF,1756.9066583333333,4798734.0,2014,0.37
Central African Republic,"Beans (green, fresh) - Retail",XAF,2326.80585,4819333.0,2015,0.384
Central African Republic,"Beans (green, fresh) - Retail",XAF,2287.5400083333334,4904177.0,2016,0.391
Central African Republic,"Beans (green, fresh) - Retail",XAF,2730.8458083333335,4996741.0,2017,0.398
Central African Republic,"Beans (green, fresh) - Retail",XAF,2798.53199,5094780.0,2018,0.405
Central African Republic,Beans (niebe) - Retail,XAF,238.75,4798734.0,2014,0.37
Central African Republic,Beans (niebe) - Retail,XAF,263.3333333333333,4819333.0,2015,0.384
Central African Republic,Beans (niebe) - Retail,XAF,399.5604888888889,4996741.0,2017,0.398
Central African Republic,Beans (niebe) - Retail,XAF,410.6287465240641,5094780.0,2018,0.405
Central African Republic,Beans (niebe) - Retail,XAF,406.91885056179774,5209324.0,2019,0.411
Central African Republic,Beans (niebe) - Retail,XAF,346.6831231578947,5343020.0,2020,0.407
Central African Republic,Beans (white) - Retail,XAF,421.28119108280254,5343020.0,2020,0.407
Central African Republic,Cassava (cossette) - Retail,XAF,251.422775,4115138.0,2004,0.337
Central African Republic,Cassava (cossette) - Retail,XAF,309.89508333333333,4208834.0,2005,0.342
Central African Republic,Cassava (cossette) - Retail,XAF,282.6995083333333,4294352.0,2006,0.345
Central African Republic,Cassava (cossette) - Retail,XAF,269.1555,4375569.0,2007,0.351
Central African Republic,Cassava (cossette) - Retail,XAF,283.03904374999996,4467233.0,2008,0.358
Central African Republic,Cassava (cossette) - Retail,XAF,272.3187208333333,4564540.0,2009,0.364
Central African Republic,Cassava (cossette) - Retail,XAF,209.9152393939394,4660067.0,2010,0.372
Central African Republic,Cassava (cossette) - Retail,XAF,258.9388833333333,4732022.0,2011,0.381
Central African Republic,Cassava (cossette) - Retail,XAF,256.5434916666666,4773306.0,2012,0.388
Central African Republic,Cassava (cossette) - Retail,XAF,253.25,4802428.0,2013,0.368
Central African Republic,Cassava (cossette) - Retail,XAF,88.0,4798734.0,2014,0.37
Central African Republic,Cassava (cossette) - Retail,XAF,106.36666666666666,4819333.0,2015,0.384
Central African Republic,Cassava (cossette) - Retail,XAF,133.27506363636365,4904177.0,2016,0.391
Central African Republic,Cassava (cossette) - Retail,XAF,151.12199230769232,4996741.0,2017,0.398
Central African Republic,Cassava (cossette) - Retail,XAF,153.2337666666667,5094780.0,2018,0.405
Central African Republic,Cassava (cossette) - Retail,XAF,185.14180060240963,5209324.0,2019,0.411
Central African Republic,Cassava (cossette) - Retail,XAF,218.5327972318339,5343020.0,2020,0.407
Central African Republic,Cassava - Retail,XAF,251.0058333333333,4467233.0,2008,0.358
Central African Republic,Cassava - Retail,XAF,217.26916666666668,4564540.0,2009,0.364
Central African Republic,Cassava - Retail,XAF,217.52916666666667,4660067.0,2010,0.372
Central African Republic,Cassava - Retail,XAF,260.15,4732022.0,2011,0.381
Central African Republic,Cassava - Retail,XAF,256.77833333333336,4773306.0,2012,0.388
Central African Republic,Cassava - Retail,XAF,283.75,4802428.0,2013,0.368
Central African Republic,Cassava - Retail,XAF,242.40583333333333,4798734.0,2014,0.37
Central African Republic,Cassava - Retail,XAF,202.87666666666667,4819333.0,2015,0.384
Central African Republic,Cassava - Retail,XAF,226.035,4904177.0,2016,0.391
Central African Republic,Cassava - Retail,XAF,282.81416666666667,4996741.0,2017,0.398
Central African Republic,Cassava - Retail,XAF,239.202,5094780.0,2018,0.405
Central African Republic,Cassava - Retail,XAF,279.163,5343020.0,2020,0.407
Central African Republic,Chicken - Retail,XAF,2027.9767,4467233.0,2008,0.358
Central African Republic,Chicken - Retail,XAF,2180.5874916666667,4564540.0,2009,0.364
Central African Republic,Chicken - Retail,XAF,2205.5358499999998,4660067.0,2010,0.372
Central African Republic,Chicken - Retail,XAF,2117.344183333333,4732022.0,2011,0.381
Central African Republic,Chicken - Retail,XAF,2400.6883166666667,4773306.0,2012,0.388
Central African Republic,Chicken - Retail,XAF,2050.66915,4802428.0,2013,0.368
Central African Republic,Chicken - Retail,XAF,2343.998341666667,4798734.0,2014,0.37
Central African Republic,Chicken - Retail,XAF,2431.7749916666667,4819333.0,2015,0.384
Central African Republic,Chicken - Retail,XAF,2633.7642,4904177.0,2016,0.391
Central African Republic,Chicken - Retail,XAF,2419.24665,4996741.0,2017,0.398
Central African Republic,Chicken - Retail,XAF,2437.72898,5094780.0,2018,0.405
Central African Republic,Fish (catfish) - Retail,XAF,1886.29,4467233.0,2008,0.358
Central African Republic,Fish (catfish) - Retail,XAF,1913.0483333333332,4564540.0,2009,0.364
Central African Republic,Fish (catfish) - Retail,XAF,2143.4649999999997,4660067.0,2010,0.372
Central African Republic,Fish (catfish) - Retail,XAF,2462.1058166666667,4732022.0,2011,0.381
Central African Republic,Fish (catfish) - Retail,XAF,3032.40085,4773306.0,2012,0.388
Central African Republic,Fish (catfish) - Retail,XAF,3087.1933166666663,4802428.0,2013,0.368
Central African Republic,Fish (catfish) - Retail,XAF,3864.84835,4798734.0,2014,0.37
Central African Republic,Fish (catfish) - Retail,XAF,4266.360833333333,4819333.0,2015,0.384
Central African Republic,Fish (catfish) - Retail,XAF,5857.349116666667,4904177.0,2016,0.391
Central African Republic,Fish (catfish) - Retail,XAF,6453.394208333334,4996741.0,2017,0.398
Central African Republic,Fish (catfish) - Retail,XAF,5963.186909999999,5094780.0,2018,0.405
Central African Republic,Fish (frozen) - Retail,XAF,1643.6458333333333,5343020.0,2020,0.407
Central African Republic,Fish (smoked) - Retail,XAF,4785.228358333333,4467233.0,2008,0.358
Central African Republic,Fish (smoked) - Retail,XAF,4693.623333333334,4564540.0,2009,0.364
Central African Republic,Fish (smoked) - Retail,XAF,4712.97,4660067.0,2010,0.372
Central African Republic,Fish (smoked) - Retail,XAF,4972.074208333333,4732022.0,2011,0.381
Central African Republic,Fish (smoked) - Retail,XAF,5924.469191666667,4773306.0,2012,0.388
Central African Republic,Fish (smoked) - Retail,XAF,5690.519225,4802428.0,2013,0.368
Central African Republic,Fish (smoked) - Retail,XAF,8355.549125,4798734.0,2014,0.37
Central African Republic,Fish (smoked) - Retail,XAF,7887.255066666666,4819333.0,2015,0.384
Central African Republic,Fish (smoked) - Retail,XAF,8214.036675000001,4904177.0,2016,0.391
Central African Republic,Fish (smoked) - Retail,XAF,7858.109083333334,4996741.0,2017,0.398
Central African Republic,Fish (smoked) - Retail,XAF,8447.511040000001,5094780.0,2018,0.405
Central African Republic,Fish - Retail,XAF,2745.00415,4467233.0,2008,0.358
Central African Republic,Fish - Retail,XAF,2852.683325,4564540.0,2009,0.364
Central African Republic,Fish - Retail,XAF,3040.28585,4660067.0,2010,0.372
Central African Republic,Fish - Retail,XAF,3035.969983333334,4732022.0,2011,0.381
Central African Republic,Fish - Retail,XAF,3279.099941666667,4773306.0,2012,0.388
Central African Republic,Fish - Retail,XAF,3876.9066166666667,4802428.0,2013,0.368
Central African Republic,Fish - Retail,XAF,5052.8924916666665,4798734.0,2014,0.37
Central African Republic,Fish - Retail,XAF,4806.11,4819333.0,2015,0.384
Central African Republic,Fish - Retail,XAF,6307.849116666667,4904177.0,2016,0.391
Central African Republic,Fish - Retail,XAF,6827.4092083333335,4996741.0,2017,0.398
Central African Republic,Fish - Retail,XAF,7143.128119999999,5094780.0,2018,0.405
Central African Republic,Fuel (gas) - Retail,XAF,1368.0,4798734.0,2014,0.37
Central African Republic,Fuel (gas) - Retail,XAF,1434.0,4819333.0,2015,0.384
Central African Republic,Groundnuts (shelled) - Retail,XAF,612.4545454545455,4802428.0,2013,0.368
Central African Republic,Groundnuts (shelled) - Retail,XAF,339.0,4798734.0,2014,0.37
Central African Republic,Groundnuts (shelled) - Retail,XAF,431.9130434782609,4819333.0,2015,0.384
Central African Republic,Groundnuts (shelled) - Retail,XAF,601.7496145251397,5343020.0,2020,0.407
Central African Republic,Groundnuts (unshelled) - Retail,XAF,511.5,4802428.0,2013,0.368
